model,property,algorithm,seed,simulations,time,robustness,falsified,control points,budget,exploration ratio,solver
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",8710145520368766569,123.0,21.0,-0.44811555157170346,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",179850013103755335,43.0,7.0,-0.6842095904641567,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",-760518786196409131,27.0,4.0,-1.3962601517877076,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",8635022144471207879,33.0,5.0,-0.6511549020618546,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",6421431648914313473,19.0,3.0,-0.19055515644528498,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",-2801875534725845753,23.0,4.0,-0.7557884949468345,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",-3377964741652339141,8.0,1.0,-0.28814391605296663,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",-2199668353037948644,51.0,9.0,-1.6576788983034874,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",5519499071855220015,1.0,0.0,-1.6067649188052116,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",6601219356635005869,11.0,1.0,-1.6083958427712517,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",5563700659160297078,17.0,2.0,-0.2827971090290404,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",6519633632817045541,51.0,9.0,-1.3173353610289666,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",8576369128832689159,131.0,23.0,-0.13270707491211908,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",8595325555080332176,62.0,11.0,-0.11411930297724382,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",-4086232010957579880,35.0,6.0,-2.1546965554522117,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 4.0] (speed < 50.0))","uniform random",7921379986722998174,12.0,2.0,-0.3147861338785276,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",0,300.0,52.0,2.1119211209295514,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-7446064760990879566,72.0,12.0,-1.0486953061628697,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",499117696792114071,300.0,54.0,0.15121714752937976,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-6922146237003021953,300.0,54.0,0.3133717045011508,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",8905311417116966507,300.0,54.0,0.33276884017135444,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",4914304904917848980,29.0,5.0,-0.27772182213773533,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-2789834064229480793,137.0,24.0,-0.02882604049824522,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",664295423240254802,251.0,44.0,-0.23957433220714108,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-7599828100425341195,83.0,14.0,-0.04129951914332253,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-13780386934810448,300.0,53.0,0.6452760796980215,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",4975674309479287039,300.0,53.0,2.284310474013381,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",6027798923121633418,300.0,53.0,0.6292891624448202,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-4167326527737865571,121.0,21.0,-0.566822019441048,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",5794195273043361090,300.0,53.0,0.7283503297091016,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-3087918446827842760,278.0,49.0,-0.10619751184589177,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-4814618182168035805,46.0,8.0,-0.6288706231963346,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-5306857203037364842,207.0,37.0,-0.5356875536636636,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-1487217425927711210,211.0,37.0,-1.0870350627573941,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-3966417134829602598,300.0,53.0,1.4638241393876683,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-1667322256006927362,300.0,53.0,1.165851300833836,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-2744353803497300899,300.0,53.0,2.296512497352566,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",6558740737367620099,300.0,54.0,0.27626557920424943,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-1056860977413303565,300.0,53.0,0.22905244028744676,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-4614601517154615020,275.0,49.0,-0.5525788030965373,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",5185523035529671513,74.0,13.0,-0.8431041369228325,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",8719412608521006737,300.0,52.0,0.6493074422125034,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",3747119035924153460,300.0,53.0,0.437554377370887,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-5944742403991853179,82.0,14.0,-0.3809300646977647,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-9038611052028656580,37.0,6.0,-0.9387347103116355,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",7522117669447850501,300.0,54.0,0.23613002603343602,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",883495158601548603,300.0,54.0,1.2167459334398956,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",1639417726031542765,229.0,40.0,-0.2196498983538362,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",2837077908602215276,300.0,53.0,1.6758980421898713,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-4590640387224757237,41.0,7.0,-0.028570600077529207,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",5997169343400036450,300.0,53.0,2.40003323939726,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",4986657300462032908,78.0,14.0,-0.5914827662782187,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",3113784424989568801,300.0,53.0,0.476071546525219,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",6211684630398380433,215.0,38.0,-0.09198781066460526,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",2741286847905741029,199.0,35.0,-1.1545084631666924,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-6867105305102836097,300.0,53.0,1.1383272405221163,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-8754398363891141699,300.0,53.0,1.2297789285245813,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",4301939393140052130,130.0,23.0,-0.24714629281032785,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",2554970947685918967,300.0,54.0,0.1942951487334028,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-1421863421752638358,300.0,53.0,1.367020161482671,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",6655956066507083938,36.0,6.0,-0.9033019045165247,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-2679826729896790739,300.0,53.0,1.5837087125200213,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",8513361553494580333,36.0,6.0,-0.6863491668315049,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",2893281484603684856,229.0,41.0,-0.24047907605944374,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-8265898876133505413,300.0,53.0,0.6001614825444364,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 8.0] (speed < 75.0))","uniform random",-6227780174619176001,300.0,53.0,0.8041200593473263,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",0,160.0,28.0,-2.5159055483131,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-5188055115765021241,110.0,19.0,-3.6729517758963937,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",6896050602666407986,69.0,12.0,-0.12485257103512026,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",1789114277330288655,62.0,10.0,-3.933209949088294,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",1923628657696473281,300.0,53.0,0.09909489734890542,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",3509458705873959287,12.0,2.0,-1.9344489970763306,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-1132854226814089314,210.0,37.0,-1.838956697610442,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-6646295339053023,102.0,18.0,-0.40578783090040815,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",8563961218431234345,300.0,53.0,0.5139062114481447,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",7870743814780306631,197.0,35.0,-4.833836654479725,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",3441623852380530280,39.0,7.0,-0.5696191259623475,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-6450820515066829672,27.0,4.0,-0.21420146734307366,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-270169340897539264,36.0,6.0,-3.7206230690532323,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",1051516551599480501,63.0,11.0,-4.0096873281982255,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",8890992905782621179,14.0,2.0,-5.3032897516199995,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",2267244066168232557,145.0,26.0,-4.915658981358078,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-7032867305937097251,23.0,4.0,-0.7742351591268744,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",893555063795982638,223.0,39.0,-0.3485002623128821,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",593973597786872913,4.0,0.0,-4.803987695592056,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",2468456800877127485,66.0,11.0,-0.4691690213730908,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-9112326215055101342,57.0,10.0,-1.6505779757429337,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-8233127627158350892,300.0,53.0,0.578209706935624,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-217276949329731677,5.0,0.0,-1.2531284751322858,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",4900525222962086144,6.0,1.0,-2.958816216967179,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",3455702762388342182,25.0,4.0,-2.687075407659492,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",6015827360892219142,251.0,45.0,-4.378582393525662,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-1349169260623050851,19.0,3.0,-2.6718324753605884,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-5018555047979301780,177.0,31.0,-2.848543899567673,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",3419556755136201876,300.0,53.0,0.7959125086811127,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",5193079084201231523,123.0,22.0,-3.7145404015666372,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",6467498431663352915,146.0,26.0,-0.7504392185425388,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-8622286390094369514,78.0,13.0,-4.111098266824911,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-4799123554496484194,82.0,14.0,-4.026701586839124,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-7284424959626481430,18.0,3.0,-2.08916437856179,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",8257291325650508655,25.0,4.0,-0.7599837510489209,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-7103879555825821543,165.0,29.0,-1.8785086780239055,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-974997402781059000,151.0,26.0,-0.5372867394951157,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",8153146116048991861,85.0,14.0,-0.18591120688583374,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-392087808632891942,100.0,18.0,-6.573828082444834,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-3412184456238446023,20.0,3.0,-1.4053120832810748,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-8715076745067054458,63.0,11.0,-3.485349902271409,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-1405869762697686920,7.0,1.0,-0.3038636854338961,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-7774329296413569215,8.0,1.0,-4.714960488423188,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",2770016635859940395,181.0,32.0,-4.810967963852406,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-2257812531008053914,298.0,53.0,-1.7662841081121599,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",4578512356208077296,12.0,2.0,-5.87011268634474,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-7057810722104116547,127.0,22.0,-8.280121352947148,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-3107504724308395359,18.0,3.0,-1.97909736164155,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",1857787813927055514,47.0,8.0,-1.9598155244813853,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 4500.0) ==> □_[0.0, 20.0] (speed < 100.0))","uniform random",-9203188889189526114,33.0,5.0,-4.379716379869095,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",0,300.0,53.0,5.962253553400863,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",-7446064760990879566,279.0,50.0,-0.23157838736219105,yes,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",5861092125318909137,300.0,54.0,2.435656932415654,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",3132229392704849658,300.0,54.0,1.0306988451901091,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",-2264234677650186876,300.0,53.0,1.0716873582392878,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",8442082754217586370,300.0,54.0,2.3303573588394855,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",-497974507909194673,300.0,53.0,3.5062439942369252,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",8652978091329902020,300.0,54.0,5.444289589604914,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",-1886558362604841783,300.0,54.0,1.93739713300846,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",6250507853677810439,300.0,53.0,2.7077309635426587,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",4628772257146421324,300.0,53.0,1.048013715978776,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",-4316120957226653,300.0,53.0,2.43407798793006,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",3757147219807960430,300.0,53.0,1.6647291905733468,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",-5469740956387248979,300.0,53.0,3.570199664362889,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",-940217213301440641,300.0,53.0,2.59448669004982,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",7771184757192122208,300.0,53.0,2.7154181580988066,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",-1557648917737344721,300.0,53.0,2.29056768682009,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",6934421552369764143,300.0,54.0,0.7341096266209064,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",-4117578147086933587,300.0,54.0,6.879742371806934,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",7679001891513889976,300.0,54.0,3.005856010735144,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",4680111338463922876,300.0,53.0,2.2840311620183584,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",-3607373478565265854,300.0,53.0,4.885256521785934,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",1768986013036963915,300.0,53.0,4.286270154719141,no,4,300,
automatic_transmission,"(□_[0.0, 30.0] (RPM < 3000.0) ==> □_[0.0, 4.0] (speed < 40.0))","uniform random",-7084677347919979532,300.0,53.0,3.183888474128395,no,4,300,
